dealer_up,initial_hand,dealer_final,dealer_final_value,player_final,player_final_value,actions_taken,win
10,"[5, 10]","[10, 9]",19,"[[5, 10]]",[15],[['R']],-0.5
11,"[9, 10]","[11, 7]",18,"[[9, 10]]",[19],"[['N', 'S']]",1.0
7,"[4, 10]","[7, 10]",17,"[[4, 10, 11, 10]]",[25],"[['H', 'H']]",-1.0
6,"[11, 7]","[6, 11, 11]",18,"[[11, 7, 4]]",[12],[['D']],-2.0
9,"[10, 7]","[9, 10]",19,"[[10, 7]]",[17],[['S']],-1.0
6,"[2, 11]","[6, 4, 4, 10]",24,"[[2, 11, 10]]",[13],[['D']],2.0
9,"[8, 10]","[9, 10]",19,"[[8, 10]]",[18],[['S']],-1.0
5,"[10, 11]","[5, 10, 10]",25,"[[10, 11]]",['BJ'],[['S']],1.5
4,"[11, 10]","[4, 3, 9, 11]",17,"[[11, 10]]",['BJ'],[['S']],1.5
8,"[6, 5]","[8, 7, 10]",25,"[[6, 5, 10]]",[21],[['D']],2.0
11,"[9, 8]","[11, 8]",19,"[[9, 8]]",[17],"[['N', 'R']]",-0.5
3,"[5, 8]","[3, 11, 10, 10]",24,"[[5, 8]]",[13],[['S']],1.0
9,"[9, 4]","[9, 6, 2]",17,"[[9, 4, 3, 6]]",[22],"[['H', 'H']]",-1.0
10,"[10, 7]","[10, 2, 4, 6]",22,"[[10, 7]]",[17],[['S']],1.0
3,"[11, 4]","[3, 6, 11]",20,"[[11, 4, 7, 2]]",[14],"[['H', 'H', 'S']]",-1.0
7,"[10, 10]","[7, 6, 3, 11]",17,"[[10, 10]]",[20],[['S']],1.0
9,"[2, 8]","[9, 10]",19,"[[2, 8, 5]]",[15],[['D']],-2.0
10,"[5, 10]","[10, 10]",20,"[[5, 10]]",[15],[['R']],-0.5
5,"[4, 10]","[5, 10, 2]",17,"[[4, 10]]",[14],[['S']],-1.0
4,"[3, 3]","[4, 7, 2, 10]",23,"[[3, 11, 2, 7], [3, 9]]","[13, 12]","[['P', 'H', 'H', 'S'], ['S']]",2.0
6,"[10, 4]","[6, 10, 10]",26,"[[10, 4]]",[14],[['S']],1.0
10,"[3, 2]","[10, 6, 2]",18,"[[3, 2, 3, 10]]",[18],"[['H', 'H', 'S']]",0.0
10,"[4, 10]","[10, 2, 10]",22,"[[4, 10, 2, 2]]",[18],"[['H', 'H', 'S']]",1.0
6,"[10, 9]","[6, 4, 4, 4]",18,"[[10, 9]]",[19],[['S']],1.0
2,"[9, 10]","[2, 8, 11]",21,"[[9, 10]]",[19],[['S']],-1.0
8,"[10, 10]","[8, 4, 9]",21,"[[10, 10]]",[20],[['S']],-1.0
10,"[7, 10]","[10, 10]",20,"[[7, 10]]",[17],[['S']],-1.0
8,"[9, 10]","[8, 10]",18,"[[9, 10]]",[19],[['S']],1.0
11,"[2, 8]","[11, 11, 10, 8]",20,"[[2, 8, 9]]",[19],"[['N', 'H', 'S']]",-1.0
10,"[2, 10]","[10, 6, 5]",21,"[[2, 10, 3, 9]]",[24],"[['H', 'H']]",-1.0
10,"[7, 9]","[10, 10]",20,"[[7, 9]]",[16],[['R']],-0.5
8,"[3, 6]","[8, 5, 7]",20,"[[3, 6, 6, 7]]",[22],"[['H', 'H']]",-1.0
10,"[10, 4]","[10, 10]",20,"[[10, 4, 10]]",[24],[['H']],-1.0
6,"[6, 6]","[6, 10, 10]",26,"[[6, 4, 8], [6, 11, 3]]","[18, 20]","[['P', 'D'], ['D']]",4.0
8,"[4, 4]","[8, 10]",18,"[[4, 4, 10]]",[18],"[['H', 'S']]",0.0
9,"[5, 2]","[9, 8]",17,"[[5, 2, 7, 6]]",[20],"[['H', 'H', 'S']]",1.0
10,"[3, 10]","[10, 5, 6]",21,"[[3, 10, 2, 3]]",[18],"[['H', 'H', 'S']]",-1.0
8,"[7, 9]","[8, 4, 10]",22,"[[7, 9, 11]]",[17],"[['H', 'S']]",1.0
4,"[10, 7]","[4, 10, 2, 4]",20,"[[10, 7]]",[17],[['S']],-1.0
8,"[10, 8]","[8, 4, 10]",22,"[[10, 8]]",[18],[['S']],1.0
5,"[10, 10]","[5, 9, 10]",24,"[[10, 10]]",[20],[['S']],1.0
9,"[2, 2]","[9, 7, 10]",26,"[[2, 2, 11, 5]]",[20],"[['H', 'H', 'S']]",1.0
8,"[10, 6]","[8, 4, 4, 5]",21,"[[10, 6, 8]]",[24],[['H']],-1.0
2,"[10, 3]","[2, 7, 2, 10]",21,"[[10, 3]]",[13],[['S']],-1.0
8,"[2, 4]","[8, 11]",19,"[[2, 4, 8, 5]]",[19],"[['H', 'H', 'S']]",0.0
4,"[10, 5]","[4, 5, 10]",19,"[[10, 5]]",[15],[['S']],-1.0
10,"[6, 10]","[10, 8]",18,"[[6, 10]]",[16],[['R']],-0.5
10,"[5, 10]","[10, 8]",18,"[[5, 10]]",[15],[['R']],-0.5
11,"[10, 3]","[11, 4, 10, 8]",23,"[[10, 3, 10]]",[23],"[['N', 'H']]",-1.0
10,"[10, 10]","[10, 7]",17,"[[10, 10]]",[20],[['S']],1.0
6,"[4, 10]","[6, 7, 10]",23,"[[4, 10]]",[14],[['S']],1.0
4,"[10, 5]","[4, 11, 3]",18,"[[10, 5]]",[15],[['S']],-1.0
8,"[10, 8]","[8, 3, 10]",21,"[[10, 8]]",[18],[['S']],-1.0
11,"[10, 6]","[11, 10]",BJ,"[[10, 6]]",[16],[['N']],-1.0
10,"[3, 9]","[10, 3, 2, 7]",22,"[[3, 9, 9]]",[21],"[['H', 'S']]",1.0
10,"[4, 5]","[10, 11]",BJ,"[[4, 5]]",[9],[[]],-1.0
3,"[11, 10]","[3, 9, 2, 10]",24,"[[11, 10]]",['BJ'],[['S']],1.5
2,"[10, 10]","[2, 10, 6]",18,"[[10, 10]]",[20],[['S']],1.0
5,"[10, 10]","[5, 6, 3, 5]",19,"[[10, 10]]",[20],[['S']],1.0
2,"[10, 10]","[2, 10, 4, 6]",22,"[[10, 10]]",[20],[['S']],1.0
10,"[3, 10]","[10, 10]",20,"[[3, 10, 8]]",[21],"[['H', 'S']]",1.0
4,"[10, 9]","[4, 10, 10]",24,"[[10, 9]]",[19],[['S']],1.0
10,"[10, 8]","[10, 3, 4]",17,"[[10, 8]]",[18],[['S']],1.0
10,"[10, 8]","[10, 9]",19,"[[10, 8]]",[18],[['S']],-1.0
6,"[10, 3]","[6, 4, 6, 2]",18,"[[10, 3]]",[13],[['S']],-1.0
7,"[5, 7]","[7, 7, 6]",20,"[[5, 7, 3, 10]]",[25],"[['H', 'H']]",-1.0
10,"[6, 3]","[10, 11]",BJ,"[[6, 3]]",[9],[[]],-1.0
11,"[5, 9]","[11, 9]",20,"[[5, 9, 11, 2]]",[17],"[['N', 'H', 'H', 'S']]",-1.0
2,"[11, 9]","[2, 10, 5]",17,"[[11, 9]]",[20],[['S']],1.0
7,"[2, 6]","[7, 2, 10]",19,"[[2, 6, 10]]",[18],"[['H', 'S']]",-1.0
6,"[4, 4]","[6, 4, 6, 10]",26,"[[4, 7, 7], [4, 8]]","[18, 12]","[['P', 'D'], ['S']]",3.0
10,"[9, 3]","[10, 10]",20,"[[9, 3, 10]]",[22],[['H']],-1.0
10,"[9, 10]","[10, 5, 9]",24,"[[9, 10]]",[19],[['S']],1.0
4,"[2, 10]","[4, 10, 8]",22,"[[2, 10]]",[12],[['S']],1.0
6,"[7, 10]","[6, 10, 3]",19,"[[7, 10]]",[17],[['S']],-1.0
5,"[2, 10]","[5, 2, 6, 3, 6]",22,"[[2, 10]]",[12],[['S']],1.0
10,"[3, 5]","[10, 7]",17,"[[3, 5, 3, 10]]",[21],"[['H', 'H', 'S']]",1.0
10,"[7, 10]","[10, 8]",18,"[[7, 10]]",[17],[['S']],-1.0
4,"[5, 4]","[4, 10, 11, 10]",25,"[[5, 4, 7]]",[16],[['D']],2.0
11,"[2, 9]","[11, 10]",BJ,"[[2, 9]]",[11],[['N']],-1.0
2,"[10, 3]","[2, 11, 10, 10]",23,"[[10, 3]]",[13],[['S']],1.0
7,"[5, 9]","[7, 2, 3, 10]",22,"[[5, 9, 5]]",[19],"[['H', 'S']]",1.0
11,"[10, 3]","[11, 8]",19,"[[10, 3, 8]]",[21],"[['N', 'H', 'S']]",1.0
10,"[9, 8]","[10, 10]",20,"[[9, 8]]",[17],[['S']],-1.0
10,"[10, 10]","[10, 5, 3]",18,"[[10, 10]]",[20],[['S']],1.0
10,"[6, 7]","[10, 3, 10]",23,"[[6, 7, 6]]",[19],"[['H', 'S']]",1.0
10,"[6, 3]","[10, 6, 11]",17,"[[6, 3, 7, 5]]",[21],"[['H', 'H', 'S']]",1.0
5,"[11, 9]","[5, 10, 5]",20,"[[11, 9]]",[20],[['S']],0.0
10,"[9, 10]","[10, 6, 7]",23,"[[9, 10]]",[19],[['S']],1.0
10,"[7, 2]","[10, 8]",18,"[[7, 2, 9]]",[18],"[['H', 'S']]",0.0
4,"[10, 3]","[4, 8, 10]",22,"[[10, 3]]",[13],[['S']],1.0
11,"[4, 10]","[11, 10]",BJ,"[[4, 10]]",[14],[['N']],-1.0
10,"[8, 6]","[10, 11]",BJ,"[[8, 6]]",[14],[[]],-1.0
9,"[10, 8]","[9, 7, 10]",26,"[[10, 8]]",[18],[['S']],1.0
9,"[3, 2]","[9, 9]",18,"[[3, 2, 7, 10]]",[22],"[['H', 'H']]",-1.0
10,"[2, 4]","[10, 3, 3, 10]",26,"[[2, 4, 10, 5]]",[21],"[['H', 'H', 'S']]",1.0
9,"[10, 10]","[9, 10]",19,"[[10, 10]]",[20],[['S']],1.0
9,"[4, 10]","[9, 8]",17,"[[4, 10, 10]]",[24],[['H']],-1.0
9,"[10, 11]","[9, 5, 10]",24,"[[10, 11]]",['BJ'],[['S']],1.5
9,"[7, 9]","[9, 10]",19,"[[7, 9]]",[16],[['R']],-0.5
6,"[2, 10]","[6, 10, 4]",20,"[[2, 10]]",[12],[['S']],-1.0
6,"[8, 11]","[6, 10, 7]",23,"[[8, 11, 9]]",[18],[['D']],2.0
6,"[9, 10]","[6, 2, 9]",17,"[[9, 10]]",[19],[['S']],1.0
11,"[6, 6]","[11, 3, 10, 8]",22,"[[6, 6, 10]]",[22],"[['N', 'H']]",-1.0
5,"[10, 10]","[5, 6, 10]",21,"[[10, 10]]",[20],[['S']],-1.0
10,"[10, 6]","[10, 4, 8]",22,"[[10, 6]]",[16],[['R']],-0.5
6,"[8, 10]","[6, 10, 10]",26,"[[8, 10]]",[18],[['S']],1.0
10,"[8, 4]","[10, 7]",17,"[[8, 4, 4, 9]]",[25],"[['H', 'H']]",-1.0
3,"[2, 9]","[3, 6, 10]",19,"[[2, 9, 7]]",[18],[['D']],-2.0
4,"[9, 8]","[4, 9, 10]",23,"[[9, 8]]",[17],[['S']],1.0
4,"[3, 10]","[4, 10, 8]",22,"[[3, 10]]",[13],[['S']],1.0
10,"[10, 3]","[10, 7]",17,"[[10, 3, 3, 8]]",[24],"[['H', 'H']]",-1.0
10,"[10, 4]","[10, 4, 10]",24,"[[10, 4, 10]]",[24],[['H']],-1.0
8,"[6, 10]","[8, 11]",19,"[[6, 10, 10]]",[26],[['H']],-1.0
11,"[10, 10]","[11, 8]",19,"[[10, 10]]",[20],"[['N', 'S']]",1.0
3,"[10, 3]","[3, 8, 3, 4]",18,"[[10, 3]]",[13],[['S']],-1.0
4,"[5, 7]","[4, 10, 3]",17,"[[5, 7]]",[12],[['S']],-1.0
5,"[10, 2]","[5, 10, 7]",22,"[[10, 2]]",[12],[['S']],1.0
3,"[8, 10]","[3, 10, 5]",18,"[[8, 10]]",[18],[['S']],0.0
10,"[11, 3]","[10, 10]",20,"[[11, 3, 10, 10]]",[24],"[['H', 'H']]",-1.0
10,"[3, 6]","[10, 10]",20,"[[3, 6, 6, 10]]",[25],"[['H', 'H']]",-1.0
4,"[2, 7]","[4, 3, 4, 7]",18,"[[2, 7, 4]]",[13],[['D']],-2.0
10,"[6, 2]","[10, 10]",20,"[[6, 2, 9]]",[17],"[['H', 'S']]",-1.0
11,"[2, 11]","[11, 10]",BJ,"[[2, 11]]",[13],[['N']],-1.0
10,"[2, 10]","[10, 2, 6]",18,"[[2, 10, 2, 10]]",[24],"[['H', 'H']]",-1.0
6,"[3, 5]","[6, 11, 9, 3]",19,"[[3, 5, 9]]",[17],"[['H', 'S']]",-1.0
4,"[10, 3]","[4, 4, 2, 10]",20,"[[10, 3]]",[13],[['S']],-1.0
8,"[2, 10]","[8, 8, 10]",26,"[[2, 10, 7]]",[19],"[['H', 'S']]",1.0
4,"[10, 9]","[4, 10, 3]",17,"[[10, 9]]",[19],[['S']],1.0
2,"[6, 9]","[2, 3, 8, 4]",17,"[[6, 9]]",[15],[['S']],-1.0
10,"[9, 2]","[10, 7]",17,"[[9, 2, 6]]",[17],[['D']],0.0
2,"[6, 8]","[2, 5, 11]",18,"[[6, 8]]",[14],[['S']],-1.0
7,"[8, 3]","[7, 10]",17,"[[8, 3, 7]]",[18],[['D']],2.0
8,"[10, 10]","[8, 10]",18,"[[10, 10]]",[20],[['S']],1.0
8,"[10, 10]","[8, 5, 8]",21,"[[10, 10]]",[20],[['S']],-1.0
8,"[10, 11]","[8, 10]",18,"[[10, 11]]",['BJ'],[['S']],1.5
8,"[4, 10]","[8, 10]",18,"[[4, 10, 8]]",[22],[['H']],-1.0
11,"[6, 4]","[11, 10]",BJ,"[[6, 4]]",[10],[['N']],-1.0
10,"[8, 11]","[10, 6, 6]",22,"[[8, 11]]",[19],[['S']],1.0
7,"[9, 8]","[7, 10]",17,"[[9, 8]]",[17],[['S']],0.0
9,"[11, 10]","[9, 8]",17,"[[11, 10]]",['BJ'],[['S']],1.5
10,"[10, 2]","[10, 2, 4, 11]",17,"[[10, 2, 7]]",[19],"[['H', 'S']]",1.0
9,"[6, 11]","[9, 8]",17,"[[6, 11, 11, 10]]",[18],"[['H', 'H', 'S']]",1.0
10,"[11, 10]","[10, 10]",20,"[[11, 10]]",['BJ'],[['S']],1.5
7,"[7, 6]","[7, 5, 10]",22,"[[7, 6, 2, 10]]",[25],"[['H', 'H']]",-1.0
10,"[10, 9]","[10, 2, 4, 10]",26,"[[10, 9]]",[19],[['S']],1.0
3,"[9, 9]","[3, 10, 10]",23,"[[9, 11], [9, 4]]","[20, 13]","[['P', 'S'], ['S']]",2.0
3,"[5, 10]","[3, 9, 2, 10]",24,"[[5, 10]]",[15],[['S']],1.0
10,"[8, 11]","[10, 5, 10]",25,"[[8, 11]]",[19],[['S']],1.0
8,"[7, 2]","[8, 5, 7]",20,"[[7, 2, 9]]",[18],"[['H', 'S']]",-1.0
11,"[9, 4]","[11, 11, 10, 10]",22,"[[9, 4, 5]]",[18],"[['N', 'H', 'S']]",1.0
7,"[10, 11]","[7, 10]",17,"[[10, 11]]",['BJ'],[['S']],1.5
10,"[10, 7]","[10, 6, 8]",24,"[[10, 7]]",[17],[['S']],1.0
9,"[5, 7]","[9, 10]",19,"[[5, 7, 4, 11]]",[17],"[['H', 'H', 'S']]",-1.0
10,"[9, 11]","[10, 5, 5]",20,"[[9, 11]]",[20],[['S']],0.0
8,"[2, 3]","[8, 8, 10]",26,"[[2, 3, 5, 9]]",[19],"[['H', 'H', 'S']]",1.0
10,"[10, 10]","[10, 10]",20,"[[10, 10]]",[20],[['S']],0.0
3,"[6, 11]","[3, 10, 9]",22,"[[6, 11, 2]]",[19],[['D']],2.0
7,"[9, 5]","[7, 6, 4]",17,"[[9, 5, 3]]",[17],"[['H', 'S']]",0.0
5,"[11, 7]","[5, 4, 2, 10]",21,"[[11, 7, 10]]",[18],[['D']],-2.0
4,"[11, 10]","[4, 3, 2, 10]",19,"[[11, 10]]",['BJ'],[['S']],1.5
6,"[10, 7]","[6, 10, 5]",21,"[[10, 7]]",[17],[['S']],-1.0
9,"[9, 4]","[9, 3, 10]",22,"[[9, 4, 10]]",[23],[['H']],-1.0
7,"[3, 9]","[7, 10]",17,"[[3, 9, 10]]",[22],[['H']],-1.0
4,"[2, 7]","[4, 10, 10]",24,"[[2, 7, 7]]",[16],[['D']],2.0
5,"[9, 6]","[5, 10, 8]",23,"[[9, 6]]",[15],[['S']],1.0
9,"[9, 7]","[9, 10]",19,"[[9, 7]]",[16],[['R']],-0.5
5,"[7, 10]","[5, 7, 10]",22,"[[7, 10]]",[17],[['S']],1.0
4,"[11, 2]","[4, 10, 9]",23,"[[11, 2, 3, 10]]",[16],"[['H', 'H', 'S']]",1.0
3,"[10, 11]","[3, 5, 4, 11, 2, 7]",22,"[[10, 11]]",['BJ'],[['S']],1.5
8,"[9, 9]","[8, 4, 7]",19,"[[9, 2, 10], [9, 10]]","[21, 19]","[['P', 'D'], ['S']]",2.0
10,"[6, 11]","[10, 8]",18,"[[6, 11, 4]]",[21],"[['H', 'S']]",1.0
6,"[3, 3]","[6, 10, 10]",26,"[[3, 9], [3, 10]]","[12, 13]","[['P', 'S'], ['S']]",2.0
10,"[6, 9]","[10, 5, 7]",22,"[[6, 9]]",[15],[['R']],-0.5
3,"[10, 11]","[3, 10, 10]",23,"[[10, 11]]",['BJ'],[['S']],1.5
10,"[10, 2]","[10, 10]",20,"[[10, 2, 9]]",[21],"[['H', 'S']]",1.0
9,"[2, 8]","[9, 5, 10]",24,"[[2, 8, 10]]",[20],[['D']],2.0
3,"[6, 10]","[3, 6, 10]",19,"[[6, 10]]",[16],[['S']],-1.0
10,"[10, 2]","[10, 5, 4]",19,"[[10, 2, 8]]",[20],"[['H', 'S']]",1.0
8,"[10, 8]","[8, 6, 7]",21,"[[10, 8]]",[18],[['S']],-1.0
5,"[6, 11]","[5, 11, 8, 10]",24,"[[6, 11, 10]]",[17],[['D']],2.0
4,"[8, 5]","[4, 2, 7, 11, 10]",24,"[[8, 5]]",[13],[['S']],1.0
10,"[10, 11]","[10, 9]",19,"[[10, 11]]",['BJ'],[['S']],1.5
3,"[10, 9]","[3, 3, 10, 8]",24,"[[10, 9]]",[19],[['S']],1.0
10,"[10, 6]","[10, 10]",20,"[[10, 6]]",[16],[['R']],-0.5
2,"[3, 8]","[2, 7, 8]",17,"[[3, 8, 10]]",[21],[['D']],2.0
5,"[7, 2]","[5, 11, 10, 3]",19,"[[7, 2, 10]]",[19],[['D']],0.0
10,"[5, 10]","[10, 2, 2, 6]",20,"[[5, 10]]",[15],[['R']],-0.5
10,"[11, 5]","[10, 10]",20,"[[11, 5, 8, 3]]",[17],"[['H', 'H', 'S']]",-1.0
10,"[5, 11]","[10, 4, 10]",24,"[[5, 11, 10, 5]]",[21],"[['H', 'H', 'S']]",1.0
10,"[8, 10]","[10, 10]",20,"[[8, 10]]",[18],[['S']],-1.0
7,"[7, 8]","[7, 6, 9]",22,"[[7, 8, 10]]",[25],[['H']],-1.0
10,"[10, 11]","[10, 2, 2, 4]",18,"[[10, 11]]",['BJ'],[['S']],1.5
4,"[7, 10]","[4, 10, 4]",18,"[[7, 10]]",[17],[['S']],-1.0
10,"[10, 10]","[10, 7]",17,"[[10, 10]]",[20],[['S']],1.0
10,"[4, 10]","[10, 4, 10]",24,"[[4, 10, 7]]",[21],"[['H', 'S']]",1.0
7,"[10, 2]","[7, 10]",17,"[[10, 2, 10]]",[22],[['H']],-1.0
7,"[5, 5]","[7, 5, 5]",17,"[[5, 5, 8]]",[18],[['D']],2.0
5,"[2, 10]","[5, 10, 4]",19,"[[2, 10]]",[12],[['S']],-1.0
11,"[5, 6]","[11, 10]",BJ,"[[5, 6]]",[11],[['N']],-1.0
10,"[8, 4]","[10, 4, 4]",18,"[[8, 4, 8]]",[20],"[['H', 'S']]",1.0
8,"[4, 9]","[8, 11]",19,"[[4, 9, 6]]",[19],"[['H', 'S']]",0.0
10,"[4, 11]","[10, 10]",20,"[[4, 11, 4]]",[19],"[['H', 'S']]",-1.0
10,"[9, 10]","[10, 8]",18,"[[9, 10]]",[19],[['S']],1.0
8,"[9, 10]","[8, 8, 11]",17,"[[9, 10]]",[19],[['S']],1.0
9,"[9, 2]","[9, 5, 10]",24,"[[9, 2, 5]]",[16],[['D']],2.0
6,"[11, 9]","[6, 9, 8]",23,"[[11, 9]]",[20],[['S']],1.0
3,"[11, 10]","[3, 9, 2, 10]",24,"[[11, 10]]",['BJ'],[['S']],1.5
6,"[8, 2]","[6, 9, 4]",19,"[[8, 2, 5]]",[15],[['D']],-2.0
6,"[3, 8]","[6, 10, 6]",22,"[[3, 8, 3]]",[14],[['D']],2.0
10,"[10, 10]","[10, 7]",17,"[[10, 10]]",[20],[['S']],1.0
5,"[3, 3]","[5, 5, 8]",18,"[[3, 6, 4], [3, 10]]","[13, 13]","[['P', 'D'], ['S']]",-3.0
9,"[7, 8]","[9, 3, 10]",22,"[[7, 8, 2]]",[17],"[['H', 'S']]",1.0
4,"[6, 10]","[4, 10, 5]",19,"[[6, 10]]",[16],[['S']],-1.0
2,"[11, 8]","[2, 8, 10]",20,"[[11, 8]]",[19],[['S']],-1.0
11,"[3, 2]","[11, 7]",18,"[[3, 2, 4, 10]]",[19],"[['N', 'H', 'H', 'S']]",1.0
6,"[3, 10]","[6, 9, 2]",17,"[[3, 10]]",[13],[['S']],-1.0
10,"[6, 3]","[10, 10]",20,"[[6, 3, 3, 10]]",[22],"[['H', 'H']]",-1.0
6,"[3, 6]","[6, 10, 9]",25,"[[3, 6, 2]]",[11],[['D']],2.0
10,"[4, 2]","[10, 2, 11, 10]",23,"[[4, 2, 9, 10]]",[25],"[['H', 'H']]",-1.0
10,"[10, 6]","[10, 3, 11, 6]",20,"[[10, 6]]",[16],[['R']],-0.5
5,"[11, 5]","[5, 2, 11]",18,"[[11, 5, 10]]",[16],[['D']],-2.0
10,"[10, 9]","[10, 7]",17,"[[10, 9]]",[19],[['S']],1.0
10,"[7, 2]","[10, 7]",17,"[[7, 2, 3, 4, 10]]",[26],"[['H', 'H', 'H']]",-1.0
8,"[7, 8]","[8, 7, 6]",21,"[[7, 8, 11, 10]]",[26],"[['H', 'H']]",-1.0
7,"[10, 10]","[7, 8, 7]",22,"[[10, 10]]",[20],[['S']],1.0
4,"[10, 3]","[4, 11, 10, 10]",25,"[[10, 3]]",[13],[['S']],1.0
3,"[10, 4]","[3, 11, 5]",19,"[[10, 4]]",[14],[['S']],-1.0
7,"[10, 11]","[7, 9, 3]",19,"[[10, 11]]",['BJ'],[['S']],1.5
5,"[10, 4]","[5, 7, 7]",19,"[[10, 4]]",[14],[['S']],-1.0
5,"[8, 7]","[5, 11, 11, 10]",17,"[[8, 7]]",[15],[['S']],-1.0
6,"[10, 4]","[6, 9, 4]",19,"[[10, 4]]",[14],[['S']],-1.0
10,"[9, 11]","[10, 5, 10]",25,"[[9, 11]]",[20],[['S']],1.0
10,"[9, 4]","[10, 2, 10]",22,"[[9, 4, 9]]",[22],[['H']],-1.0
10,"[10, 10]","[10, 2, 3, 7]",22,"[[10, 10]]",[20],[['S']],1.0
4,"[3, 4]","[4, 10, 10]",24,"[[3, 4, 6]]",[13],"[['H', 'S']]",1.0
9,"[10, 10]","[9, 10]",19,"[[10, 10]]",[20],[['S']],1.0
4,"[3, 3]","[4, 6, 4, 3]",17,"[[3, 10], [3, 4, 10]]","[13, 17]","[['P', 'S'], ['H', 'S']]",-1.0
8,"[11, 4]","[8, 10]",18,"[[11, 4, 9, 11, 10]]",[25],"[['H', 'H', 'H']]",-1.0
5,"[10, 7]","[5, 10, 5]",20,"[[10, 7]]",[17],[['S']],-1.0
7,"[5, 10]","[7, 9, 8]",24,"[[5, 10, 10]]",[25],[['H']],-1.0
10,"[8, 11]","[10, 6, 10]",26,"[[8, 11]]",[19],[['S']],1.0
10,"[10, 5]","[10, 8]",18,"[[10, 5]]",[15],[['R']],-0.5
11,"[2, 5]","[11, 10]",BJ,"[[2, 5]]",[7],[['N']],-1.0
2,"[6, 4]","[2, 7, 2, 5, 9]",25,"[[6, 4, 10]]",[20],[['D']],2.0
4,"[10, 10]","[4, 10, 10]",24,"[[10, 10]]",[20],[['S']],1.0
10,"[5, 2]","[10, 10]",20,"[[5, 2, 2, 11]]",[20],"[['H', 'H', 'S']]",0.0
2,"[10, 8]","[2, 2, 2, 6, 10]",22,"[[10, 8]]",[18],[['S']],1.0
3,"[10, 7]","[3, 3, 8, 10]",24,"[[10, 7]]",[17],[['S']],1.0
9,"[7, 2]","[9, 3, 10]",22,"[[7, 2, 2, 8]]",[19],"[['H', 'H', 'S']]",1.0
7,"[8, 8]","[7, 11]",18,"[[8, 4, 10], [8, 10]]","[22, 18]","[['P', 'H'], ['S']]",-1.0
9,"[10, 10]","[9, 2, 10]",21,"[[10, 10]]",[20],[['S']],-1.0
11,"[10, 2]","[11, 10]",BJ,"[[10, 2]]",[12],[['N']],-1.0
11,"[4, 7]","[11, 9]",20,"[[4, 7, 6]]",[17],"[['N', 'D']]",-2.0
5,"[10, 8]","[5, 6, 5, 10]",26,"[[10, 8]]",[18],[['S']],1.0
4,"[10, 10]","[4, 9, 10]",23,"[[10, 10]]",[20],[['S']],1.0
8,"[2, 3]","[8, 10]",18,"[[2, 3, 10, 6]]",[21],"[['H', 'H', 'S']]",1.0
9,"[10, 4]","[9, 8]",17,"[[10, 4, 3]]",[17],"[['H', 'S']]",0.0
11,"[8, 5]","[11, 2, 3, 7, 6]",19,"[[8, 5, 7]]",[20],"[['N', 'H', 'S']]",1.0
3,"[6, 5]","[3, 5, 6, 9]",23,"[[6, 5, 10]]",[21],[['D']],2.0
10,"[10, 4]","[10, 10]",20,"[[10, 4, 2, 3]]",[19],"[['H', 'H', 'S']]",-1.0
5,"[4, 6]","[5, 10, 9]",24,"[[4, 6, 4]]",[14],[['D']],2.0
9,"[2, 11]","[9, 10]",19,"[[2, 11, 3, 6, 3, 4]]",[19],"[['H', 'H', 'H', 'H', 'S']]",0.0
4,"[7, 8]","[4, 3, 7, 10]",24,"[[7, 8]]",[15],[['S']],1.0
10,"[9, 5]","[10, 2, 6]",18,"[[9, 5, 11, 10]]",[25],"[['H', 'H']]",-1.0
7,"[2, 10]","[7, 10]",17,"[[2, 10, 2, 8]]",[22],"[['H', 'H']]",-1.0
5,"[6, 10]","[5, 6, 10]",21,"[[6, 10]]",[16],[['S']],-1.0
5,"[9, 6]","[5, 5, 3, 9]",22,"[[9, 6]]",[15],[['S']],1.0
4,"[8, 5]","[4, 10, 5]",19,"[[8, 5]]",[13],[['S']],-1.0
6,"[10, 2]","[6, 7, 10]",23,"[[10, 2]]",[12],[['S']],1.0
6,"[7, 11]","[6, 6, 6]",18,"[[7, 11, 11]]",[19],[['D']],2.0
7,"[9, 7]","[7, 8, 10]",25,"[[9, 7, 11]]",[17],"[['H', 'S']]",1.0
10,"[9, 4]","[10, 7]",17,"[[9, 4, 10]]",[23],[['H']],-1.0
11,"[10, 3]","[11, 6, 8, 3]",18,"[[10, 3, 6]]",[19],"[['N', 'H', 'S']]",1.0
3,"[8, 7]","[3, 9, 4, 6]",22,"[[8, 7]]",[15],[['S']],1.0
3,"[3, 11]","[3, 6, 5, 8]",22,"[[3, 11, 10]]",[14],"[['H', 'S']]",1.0
11,"[9, 10]","[11, 9]",20,"[[9, 10]]",[19],"[['N', 'S']]",-1.0
10,"[10, 10]","[10, 2, 10]",22,"[[10, 10]]",[20],[['S']],1.0
11,"[8, 6]","[11, 10]",BJ,"[[8, 6]]",[14],[['N']],-1.0
8,"[4, 4]","[8, 9]",17,"[[4, 4, 3, 11, 2, 5]]",[19],"[['H', 'H', 'H', 'H', 'S']]",1.0
7,"[5, 11]","[7, 10]",17,"[[5, 11, 7, 10]]",[23],"[['H', 'H']]",-1.0
5,"[8, 6]","[5, 11, 10, 5]",21,"[[8, 6]]",[14],[['S']],-1.0
3,"[10, 2]","[3, 10, 5]",18,"[[10, 2, 6]]",[18],"[['H', 'S']]",0.0
